Data Source,DISTRICT,Variety,Yield
Bhanga RS,Shariatpur,BRRI dhan102,6.73
Bhanga RS,Shariatpur,BRRI dhan102,7.97
Bhanga RS,Shariatpur,BRRI dhan102,6.82
Bhanga RS,Shariatpur,BRRI dhan102,7.96
Bhanga RS,Shariatpur,BRRI dhan102,5.96
Bhanga RS,Shariatpur,BRRI dhan102,6.77
Bhanga RS,Shariatpur,BRRI dhan102,7.98
Bhanga RS,Shariatpur,BRRI dhan102,6.91
Bhanga RS,Shariatpur,BRRI dhan102,7.11
Bhanga RS,Shariatpur,BRRI dhan102,8.03
Bhanga RS,Shariatpur,BRRI dhan102,6.79
Bhanga RS,Shariatpur,BRRI dhan102,7.94
Bhanga RS,Shariatpur,BRRI dhan102,6.73
Bhanga RS,Shariatpur,BRRI dhan102,7.99
Bhanga RS,Shariatpur,BRRI dhan102,6.86
Bhanga RS,Shariatpur,BRRI dhan102,6.36
Bhanga RS,Shariatpur,BRRI dhan102,5.97
Bhanga RS,Shariatpur,BRRI dhan102,6.79
Bhanga RS,Shariatpur,BRRI dhan102,6.98
Bhanga RS,Shariatpur,BRRI dhan102,7.83
Bhanga RS,Shariatpur,BRRI dhan102,7.96
Bhanga RS,Shariatpur,BRRI dhan104,6.91
Bhanga RS,Shariatpur,BRRI dhan104,6.73
Bhanga RS,Shariatpur,BRRI dhan104,6.97
Bhanga RS,Shariatpur,BRRI dhan104,6.78
Bhanga RS,Shariatpur,BRRI dhan104,6.81
Bhanga RS,Shariatpur,BRRI dhan105,7.93
Bhanga RS,Shariatpur,BRRI dhan105,7.79
Bhanga RS,Shariatpur,BRRI dhan105,7.94
Bhanga RS,Shariatpur,BRRI dhan105,7.73
Bhanga RS,Shariatpur,BRRI dhan105,6.99
Bhanga RS,Shariatpur,BRRI dhan101,6.97
Bhanga RS,Shariatpur,BRRI dhan108,7.73
Bhanga RS,Shariatpur,BRRI dhan101,6.99
Bhanga RS,Shariatpur,BRRI dhan101,6.97
Bhanga RS,Shariatpur,BRRI dhan108,7.23
Bhanga RS,Shariatpur,BRRI dhan108,7.95
Bhanga RS,Shariatpur,BRRI dhan108,7.95
Bhanga RS,Shariatpur,BRRI dhan101,6.82
Bhanga RS,Shariatpur,BRRI dhan108,7.96
Bhanga RS,Shariatpur,BRRI dhan101,6.61
Cumilla RS,Cumilla,BRRI dhan100,6.53
Cumilla RS,Cumilla,BRRI dhan100,6.71
Cumilla RS,Cumilla,BRRI dhan100,6.61
Cumilla RS,Cumilla,BRRI dhan100,6.53
Cumilla RS,Cumilla,BRRI dhan100,6.79
Cumilla RS,Cumilla,BRRI dhan100,6.63
Cumilla RS,Cumilla,BRRI dhan100,6.57
Cumilla RS,Cumilla,BRRI dhan100,6.74
Cumilla RS,Cumilla,BRRI dhan100,6.81
Cumilla RS,Cumilla,BRRI dhan100,6.93
Cumilla RS,Cumilla,BRRI dhan101,7.83
Cumilla RS,Cumilla,BRRI dhan101,5.96
Cumilla RS,Cumilla,BRRI dhan101,5.98
Cumilla RS,Cumilla,BRRI dhan101,6.73
Cumilla RS,Cumilla,BRRI dhan101,7.97
Cumilla RS,Cumilla,BRRI dhan101,6.82
Cumilla RS,Cumilla,BRRI dhan101,7.96
Cumilla RS,Cumilla,BRRI dhan101,6.96
Cumilla RS,Cumilla,BRRI dhan101,6.77
Cumilla RS,Cumilla,BRRI dhan102,7.98
Cumilla RS,Cumilla,BRRI dhan102,6.91
Cumilla RS,Cumilla,BRRI dhan102,7.11
Cumilla RS,Cumilla,BRRI dhan102,7.63
Cumilla RS,Cumilla,BRRI dhan102,6.79
Cumilla RS,Cumilla,BRRI dhan102,7.94
Cumilla RS,Cumilla,BRRI dhan102,6.73
Cumilla RS,Cumilla,BRRI dhan102,7.99
Cumilla RS,Cumilla,BRRI dhan102,6.86
Cumilla RS,Cumilla,BRRI dhan102,6.36
Cumilla RS,Cumilla,BRRI dhan102,5.97
Cumilla RS,Cumilla,BRRI dhan102,6.79
Cumilla RS,Cumilla,BRRI dhan102,6.98
Cumilla RS,Cumilla,BRRI dhan102,7.83
Cumilla RS,Cumilla,BRRI dhan102,7.96
Cumilla RS,Cumilla,BRRI dhan102,7.91
Cumilla RS,Cumilla,BRRI dhan102,7.77
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,7.91
Cumilla RS,Cumilla,BRRI dhan102,7.81
Cumilla RS,Cumilla,BRRI dhan102,7.93
Cumilla RS,Cumilla,BRRI dhan102,7.79
Cumilla RS,Cumilla,BRRI dhan102,6.94
Cumilla RS,Cumilla,BRRI dhan102,6.73
Cumilla RS,Cumilla,BRRI dhan102,6.99
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,6.78
Cumilla RS,Cumilla,BRRI dhan102,6.82
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan104,6.77
Cumilla RS,Cumilla,BRRI dhan104,7.98
Cumilla RS,Cumilla,BRRI dhan104,6.91
Cumilla RS,Cumilla,BRRI dhan104,7.11
Cumilla RS,Cumilla,BRRI dhan104,7.03
Cumilla RS,Cumilla,BRRI dhan104,6.79
Cumilla RS,Cumilla,BRRI dhan104,6.94
Cumilla RS,Cumilla,BRRI dhan104,6.73
Cumilla RS,Cumilla,BRRI dhan104,7.99
Cumilla RS,Cumilla,BRRI dhan104,6.86
Cumilla RS,Cumilla,BRRI dhan104,6.36
Cumilla RS,Cumilla,BRRI dhan104,5.97
Cumilla RS,Cumilla,BRRI dhan104,6.79
Cumilla RS,Cumilla,BRRI dhan104,6.98
Cumilla RS,Cumilla,BRRI dhan104,7.83
Cumilla RS,Cumilla,BRRI dhan105,7.96
Cumilla RS,Cumilla,BRRI dhan105,7.91
Cumilla RS,Cumilla,BRRI dhan105,7.77
Cumilla RS,Cumilla,BRRI dhan105,6.97
Cumilla RS,Cumilla,BRRI dhan105,6.77
Cumilla RS,Cumilla,BRRI dhan105,7.98
Cumilla RS,Cumilla,BRRI dhan105,6.91
Cumilla RS,Cumilla,BRRI dhan105,7.11
Cumilla RS,Cumilla,BRRI dhan105,7.03
Cumilla RS,Cumilla,BRRI dhan105,6.79
Cumilla RS,Cumilla,BRRI dhan105,6.94
Cumilla RS,Cumilla,BRRI dhan105,6.73
Cumilla RS,Cumilla,BRRI dhan105,7.99
Cumilla RS,Cumilla,BRRI dhan105,6.86
Cumilla RS,Cumilla,BRRI dhan105,6.36
Cumilla RS,Cumilla,BRRI dhan107,7.97
Cumilla RS,Cumilla,BRRI dhan107,6.79
Cumilla RS,Cumilla,BRRI dhan107,6.98
Cumilla RS,Cumilla,BRRI dhan107,7.83
Cumilla RS,Cumilla,BRRI dhan107,7.98
Cumilla RS,Cumilla,BRRI dhan108,7.93
Cumilla RS,Cumilla,BRRI dhan108,7.85
Cumilla RS,Cumilla,BRRI dhan108,8.07
Cumilla RS,Cumilla,BRRI dhan108,8.12
Cumilla RS,Cumilla,BRRI dhan108,7.91
Cumilla RS,Cumilla,BRRI dhan108,7.76
Cumilla RS,Cumilla,BRRI dhan100,6.53
Cumilla RS,Cumilla,BRRI dhan100,6.71
Cumilla RS,Cumilla,BRRI dhan100,6.61
Cumilla RS,Cumilla,BRRI dhan100,6.53
Cumilla RS,Cumilla,BRRI dhan101,6.73
Cumilla RS,Cumilla,BRRI dhan102,7.98
Cumilla RS,Cumilla,BRRI dhan102,6.91
Cumilla RS,Cumilla,BRRI dhan102,7.11
Cumilla RS,Cumilla,BRRI dhan102,7.63
Cumilla RS,Cumilla,BRRI dhan102,6.79
Cumilla RS,Cumilla,BRRI dhan102,7.94
Cumilla RS,Cumilla,BRRI dhan102,6.73
Cumilla RS,Cumilla,BRRI dhan102,7.99
Cumilla RS,Cumilla,BRRI dhan102,6.86
Cumilla RS,Cumilla,BRRI dhan102,6.36
Cumilla RS,Cumilla,BRRI dhan102,5.97
Cumilla RS,Cumilla,BRRI dhan102,6.79
Cumilla RS,Cumilla,BRRI dhan102,6.98
Cumilla RS,Cumilla,BRRI dhan102,7.83
Cumilla RS,Cumilla,BRRI dhan102,7.96
Cumilla RS,Cumilla,BRRI dhan102,7.91
Cumilla RS,Cumilla,BRRI dhan102,7.77
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,7.91
Cumilla RS,Cumilla,BRRI dhan102,7.81
Cumilla RS,Cumilla,BRRI dhan102,7.93
Cumilla RS,Cumilla,BRRI dhan102,7.79
Cumilla RS,Cumilla,BRRI dhan107,6.94
Cumilla RS,Cumilla,BRRI dhan108,6.73
Cumilla RS,Cumilla,BRRI dhan108,6.99
Cumilla RS,Cumilla,BRRI dhan100,6.97
Cumilla RS,Cumilla,BRRI dhan100,6.78
Cumilla RS,Cumilla,BRRI dhan102,6.82
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan102,7.98
Cumilla RS,Cumilla,BRRI dhan102,6.91
Cumilla RS,Cumilla,BRRI dhan102,7.11
Cumilla RS,Cumilla,BRRI dhan102,7.63
Cumilla RS,Cumilla,BRRI dhan102,6.79
Cumilla RS,Cumilla,BRRI dhan102,7.94
Cumilla RS,Cumilla,BRRI dhan102,6.73
Cumilla RS,Cumilla,BRRI dhan102,7.99
Cumilla RS,Cumilla,BRRI dhan102,6.86
Cumilla RS,Cumilla,BRRI dhan102,6.36
Cumilla RS,Cumilla,BRRI dhan100,6.53
Cumilla RS,Cumilla,BRRI dhan100,6.71
Cumilla RS,Cumilla,BRRI dhan100,6.61
Cumilla RS,Cumilla,BRRI dhan100,6.53
Cumilla RS,Cumilla,BRRI dhan100,6.79
Cumilla RS,Cumilla,BRRI dhan100,6.91
Cumilla RS,Cumilla,BRRI dhan101,6.79
Cumilla RS,Cumilla,BRRI dhan101,6.63
Cumilla RS,Cumilla,BRRI dhan101,6.57
Cumilla RS,Cumilla,BRRI dhan101,6.74
Cumilla RS,Cumilla,BRRI dhan101,6.81
Cumilla RS,Cumilla,BRRI dhan101,6.93
Cumilla RS,Cumilla,BRRI dhan102,6.94
Cumilla RS,Cumilla,BRRI dhan102,6.73
Cumilla RS,Cumilla,BRRI dhan102,6.99
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,6.78
Cumilla RS,Cumilla,BRRI dhan102,6.82
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan102,6.73
Cumilla RS,Cumilla,BRRI dhan102,6.91
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,6.78
Cumilla RS,Cumilla,BRRI dhan102,7.81
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan102,7.9
Cumilla RS,Cumilla,BRRI dhan102,6.73
Cumilla RS,Cumilla,BRRI dhan102,6.99
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,7.78
Cumilla RS,Cumilla,BRRI dhan102,6.82
Cumilla RS,Cumilla,BRRI dhan102,6.91
Cumilla RS,Cumilla,BRRI dhan102,7.93
Cumilla RS,Cumilla,BRRI dhan102,7.73
Cumilla RS,Cumilla,BRRI dhan102,6.92
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,7.78
Cumilla RS,Cumilla,BRRI dhan102,6.89
Cumilla RS,Cumilla,BRRI dhan102,7.83
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan102,7.53
Cumilla RS,Cumilla,BRRI dhan104,6.77
Cumilla RS,Cumilla,BRRI dhan104,7.98
Cumilla RS,Cumilla,BRRI dhan104,6.91
Cumilla RS,Cumilla,BRRI dhan104,7.11
Cumilla RS,Cumilla,BRRI dhan104,7.03
Cumilla RS,Cumilla,BRRI dhan104,6.79
Cumilla RS,Cumilla,BRRI dhan104,6.94
Cumilla RS,Cumilla,BRRI dhan104,6.73
Cumilla RS,Cumilla,BRRI dhan104,7.99
Cumilla RS,Cumilla,BRRI dhan104,6.86
Cumilla RS,Cumilla,BRRI dhan104,6.36
Cumilla RS,Cumilla,BRRI dhan104,5.97
Cumilla RS,Cumilla,BRRI dhan104,6.79
Cumilla RS,Cumilla,BRRI dhan104,6.98
Cumilla RS,Cumilla,BRRI dhan104,7.83
Cumilla RS,Cumilla,BRRI dhan105,7.96
Cumilla RS,Cumilla,BRRI dhan105,7.91
Cumilla RS,Cumilla,BRRI dhan105,7.77
Cumilla RS,Cumilla,BRRI dhan105,6.97
Cumilla RS,Cumilla,BRRI dhan105,6.77
Cumilla RS,Cumilla,BRRI dhan105,7.98
Cumilla RS,Cumilla,BRRI dhan105,6.91
Cumilla RS,Cumilla,BRRI dhan105,7.11
Cumilla RS,Cumilla,BRRI dhan105,7.03
Cumilla RS,Cumilla,BRRI dhan105,6.79
Cumilla RS,Cumilla,BRRI dhan105,6.94
Cumilla RS,Cumilla,BRRI dhan105,6.73
Cumilla RS,Cumilla,BRRI dhan105,7.99
Cumilla RS,Cumilla,BRRI dhan105,6.86
Cumilla RS,Cumilla,BRRI dhan105,6.36
Cumilla RS,Cumilla,BRRI dhan107,7.93
Cumilla RS,Cumilla,BRRI dhan107,8.07
Cumilla RS,Cumilla,BRRI dhan107,7.88
Cumilla RS,Cumilla,BRRI dhan107,7.96
Cumilla RS,Cumilla,BRRI dhan107,8.03
Cumilla RS,Cumilla,BRRI dhan107,7.99
Cumilla RS,Cumilla,BRRI dhan108,7.97
Cumilla RS,Cumilla,BRRI dhan108,8.13
Cumilla RS,Cumilla,BRRI dhan108,7.88
Cumilla RS,Cumilla,BRRI dhan108,8.08
Cumilla RS,Cumilla,BRRI dhan108,7.73
Cumilla RS,Cumilla,BRRI dhan108,7.91
Cumilla RS,Cumilla,BRRI dhan108,8.01
Cumilla RS,Cumilla,BRRI dhan100,6.53
Cumilla RS,Cumilla,BRRI dhan100,6.71
Cumilla RS,Cumilla,BRRI dhan100,6.61
Cumilla RS,Cumilla,BRRI dhan100,6.53
Cumilla RS,Cumilla,BRRI dhan100,6.79
Cumilla RS,Cumilla,BRRI dhan100,6.63
Cumilla RS,Cumilla,BRRI dhan100,6.57
Cumilla RS,Cumilla,BRRI dhan100,6.74
Cumilla RS,Cumilla,BRRI dhan101,6.81
Cumilla RS,Cumilla,BRRI dhan101,6.93
Cumilla RS,Cumilla,BRRI dhan101,6.71
Cumilla RS,Cumilla,BRRI dhan101,6.61
Cumilla RS,Cumilla,BRRI dhan101,6.53
Cumilla RS,Cumilla,BRRI dhan101,6.71
Cumilla RS,Cumilla,BRRI dhan102,7.98
Cumilla RS,Cumilla,BRRI dhan102,6.91
Cumilla RS,Cumilla,BRRI dhan102,7.11
Cumilla RS,Cumilla,BRRI dhan102,7.63
Cumilla RS,Cumilla,BRRI dhan102,6.79
Cumilla RS,Cumilla,BRRI dhan102,7.94
Cumilla RS,Cumilla,BRRI dhan102,6.73
Cumilla RS,Cumilla,BRRI dhan102,7.99
Cumilla RS,Cumilla,BRRI dhan102,6.86
Cumilla RS,Cumilla,BRRI dhan102,6.36
Cumilla RS,Cumilla,BRRI dhan102,5.97
Cumilla RS,Cumilla,BRRI dhan102,6.79
Cumilla RS,Cumilla,BRRI dhan102,6.98
Cumilla RS,Cumilla,BRRI dhan102,7.83
Cumilla RS,Cumilla,BRRI dhan102,7.96
Cumilla RS,Cumilla,BRRI dhan102,7.91
Cumilla RS,Cumilla,BRRI dhan102,7.77
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,7.91
Cumilla RS,Cumilla,BRRI dhan102,7.81
Cumilla RS,Cumilla,BRRI dhan102,7.93
Cumilla RS,Cumilla,BRRI dhan102,7.79
Cumilla RS,Cumilla,BRRI dhan102,6.94
Cumilla RS,Cumilla,BRRI dhan102,6.73
Cumilla RS,Cumilla,BRRI dhan102,6.99
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,6.78
Cumilla RS,Cumilla,BRRI dhan102,6.82
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan102,6.96
Cumilla RS,Cumilla,BRRI dhan102,7.91
Cumilla RS,Cumilla,BRRI dhan102,7.77
Cumilla RS,Cumilla,BRRI dhan102,6.97
Cumilla RS,Cumilla,BRRI dhan102,7.91
Cumilla RS,Cumilla,BRRI dhan102,7.81
Cumilla RS,Cumilla,BRRI dhan104,7.93
Cumilla RS,Cumilla,BRRI dhan104,7.79
Cumilla RS,Cumilla,BRRI dhan104,6.94
Cumilla RS,Cumilla,BRRI dhan104,6.73
Cumilla RS,Cumilla,BRRI dhan104,6.77
Cumilla RS,Cumilla,BRRI dhan104,7.98
Cumilla RS,Cumilla,BRRI dhan104,6.91
Cumilla RS,Cumilla,BRRI dhan104,7.11
Cumilla RS,Cumilla,BRRI dhan104,7.03
Cumilla RS,Cumilla,BRRI dhan104,6.79
Cumilla RS,Cumilla,BRRI dhan105,6.94
Cumilla RS,Cumilla,BRRI dhan105,6.73
Cumilla RS,Cumilla,BRRI dhan105,7.99
Cumilla RS,Cumilla,BRRI dhan105,6.86
Cumilla RS,Cumilla,BRRI dhan105,6.36
Cumilla RS,Cumilla,BRRI dhan105,7.97
Cumilla RS,Cumilla,BRRI dhan105,6.79
Cumilla RS,Cumilla,BRRI dhan105,6.98
Cumilla RS,Cumilla,BRRI dhan105,7.83
Cumilla RS,Cumilla,BRRI dhan105,6.86
Cumilla RS,Cumilla,BRRI dhan107,7.93
Cumilla RS,Cumilla,BRRI dhan107,8.07
Cumilla RS,Cumilla,BRRI dhan107,7.88
Cumilla RS,Cumilla,BRRI dhan107,7.96
Cumilla RS,Cumilla,BRRI dhan107,8.03
Cumilla RS,Cumilla,BRRI dhan107,7.93
Cumilla RS,Cumilla,BRRI dhan108,8.07
Cumilla RS,Cumilla,BRRI dhan108,8.17
Cumilla RS,Cumilla,BRRI dhan108,7.96
Cumilla RS,Cumilla,BRRI dhan108,8.07
Cumilla RS,Cumilla,BRRI dhan108,7.99
Cumilla RS,Brahmanbaria,BRRI dhan100,6.53
Cumilla RS,Brahmanbaria,BRRI dhan100,6.71
Cumilla RS,Brahmanbaria,BRRI dhan100,6.61
Cumilla RS,Brahmanbaria,BRRI dhan100,6.53
Cumilla RS,Brahmanbaria,BRRI dhan100,6.79
Cumilla RS,Brahmanbaria,BRRI dhan100,6.63
Cumilla RS,Brahmanbaria,BRRI dhan100,6.57
Cumilla RS,Brahmanbaria,BRRI dhan100,6.74
Cumilla RS,Brahmanbaria,BRRI dhan100,6.81
Cumilla RS,Brahmanbaria,BRRI dhan100,6.93
Cumilla RS,Brahmanbaria,BRRI dhan101,6.63
Cumilla RS,Brahmanbaria,BRRI dhan101,6.57
Cumilla RS,Brahmanbaria,BRRI dhan101,6.74
Cumilla RS,Brahmanbaria,BRRI dhan101,6.81
Cumilla RS,Brahmanbaria,BRRI dhan101,6.93
Cumilla RS,Brahmanbaria,BRRI dhan102,7.98
Cumilla RS,Brahmanbaria,BRRI dhan102,6.91
Cumilla RS,Brahmanbaria,BRRI dhan102,7.11
Cumilla RS,Brahmanbaria,BRRI dhan102,7.63
Cumilla RS,Brahmanbaria,BRRI dhan102,6.79
Cumilla RS,Brahmanbaria,BRRI dhan102,7.94
Cumilla RS,Brahmanbaria,BRRI dhan102,6.73
Cumilla RS,Brahmanbaria,BRRI dhan102,7.99
Cumilla RS,Brahmanbaria,BRRI dhan102,6.86
Cumilla RS,Brahmanbaria,BRRI dhan102,6.36
Cumilla RS,Brahmanbaria,BRRI dhan102,5.97
Cumilla RS,Brahmanbaria,BRRI dhan102,6.79
Cumilla RS,Brahmanbaria,BRRI dhan102,6.98
Cumilla RS,Brahmanbaria,BRRI dhan102,7.83
Cumilla RS,Brahmanbaria,BRRI dhan102,7.96
Cumilla RS,Brahmanbaria,BRRI dhan102,7.91
Cumilla RS,Brahmanbaria,BRRI dhan102,7.77
Cumilla RS,Brahmanbaria,BRRI dhan102,6.97
Cumilla RS,Brahmanbaria,BRRI dhan102,7.91
Cumilla RS,Brahmanbaria,BRRI dhan104,7.81
Cumilla RS,Brahmanbaria,BRRI dhan104,7.93
Cumilla RS,Brahmanbaria,BRRI dhan104,7.79
Cumilla RS,Brahmanbaria,BRRI dhan104,6.94
Cumilla RS,Brahmanbaria,BRRI dhan104,6.73
Cumilla RS,Brahmanbaria,BRRI dhan104,6.99
Cumilla RS,Brahmanbaria,BRRI dhan104,6.97
Cumilla RS,Brahmanbaria,BRRI dhan104,6.78
Cumilla RS,Brahmanbaria,BRRI dhan104,6.82
Cumilla RS,Brahmanbaria,BRRI dhan104,6.96
Cumilla RS,Brahmanbaria,BRRI dhan105,7.96
Cumilla RS,Brahmanbaria,BRRI dhan105,7.96
Cumilla RS,Brahmanbaria,BRRI dhan105,7.91
Cumilla RS,Brahmanbaria,BRRI dhan105,7.77
Cumilla RS,Brahmanbaria,BRRI dhan105,6.97
Cumilla RS,Brahmanbaria,BRRI dhan105,6.77
Cumilla RS,Brahmanbaria,BRRI dhan105,7.98
Cumilla RS,Brahmanbaria,BRRI dhan105,7.91
Cumilla RS,Brahmanbaria,BRRI dhan105,7.11
Cumilla RS,Brahmanbaria,BRRI dhan105,7.61
Cumilla RS,Brahmanbaria,BRRI dhan107,7.93
Cumilla RS,Brahmanbaria,BRRI dhan107,8.07
Cumilla RS,Brahmanbaria,BRRI dhan107,7.88
Cumilla RS,Brahmanbaria,BRRI dhan107,7.96
Cumilla RS,Brahmanbaria,BRRI dhan107,8.03
Cumilla RS,Brahmanbaria,BRRI dhan107,7.91
Cumilla RS,Brahmanbaria,BRRI dhan108,7.97
Cumilla RS,Brahmanbaria,BRRI dhan108,8.13
Cumilla RS,Brahmanbaria,BRRI dhan108,7.88
Cumilla RS,Brahmanbaria,BRRI dhan108,8.08
Cumilla RS,Brahmanbaria,BRRI dhan108,7.73
Cumilla RS,Brahmanbaria,BRRI dhan100,6.53
Cumilla RS,Brahmanbaria,BRRI dhan100,6.71
Cumilla RS,Brahmanbaria,BRRI dhan100,6.61
Cumilla RS,Brahmanbaria,BRRI dhan100,6.53
Cumilla RS,Brahmanbaria,BRRI dhan100,6.79
Cumilla RS,Brahmanbaria,BRRI dhan100,6.63
Cumilla RS,Brahmanbaria,BRRI dhan100,6.57
Cumilla RS,Brahmanbaria,BRRI dhan100,6.74
Cumilla RS,Brahmanbaria,BRRI dhan100,6.81
Cumilla RS,Brahmanbaria,BRRI dhan100,6.93
Cumilla RS,Brahmanbaria,BRRI dhan101,6.63
Cumilla RS,Brahmanbaria,BRRI dhan101,6.73
Cumilla RS,Brahmanbaria,BRRI dhan101,6.61
Cumilla RS,Brahmanbaria,BRRI dhan101,6.53
Cumilla RS,Brahmanbaria,BRRI dhan101,6.79
Cumilla RS,Brahmanbaria,BRRI dhan101,6.63
Cumilla RS,Brahmanbaria,BRRI dhan101,6.57
Cumilla RS,Brahmanbaria,BRRI dhan101,6.74
Cumilla RS,Brahmanbaria,BRRI dhan102,7.98
Cumilla RS,Brahmanbaria,BRRI dhan102,6.91
Cumilla RS,Brahmanbaria,BRRI dhan102,7.11
Cumilla RS,Brahmanbaria,BRRI dhan102,7.63
Cumilla RS,Brahmanbaria,BRRI dhan102,6.79
Cumilla RS,Brahmanbaria,BRRI dhan102,7.94
Cumilla RS,Brahmanbaria,BRRI dhan102,6.73
Cumilla RS,Brahmanbaria,BRRI dhan102,7.99
Cumilla RS,Brahmanbaria,BRRI dhan102,6.86
Cumilla RS,Brahmanbaria,BRRI dhan102,6.36
Cumilla RS,Brahmanbaria,BRRI dhan102,5.97
Cumilla RS,Brahmanbaria,BRRI dhan102,6.79
Cumilla RS,Brahmanbaria,BRRI dhan102,6.98
Cumilla RS,Brahmanbaria,BRRI dhan102,7.83
Cumilla RS,Brahmanbaria,BRRI dhan102,7.96
Cumilla RS,Brahmanbaria,BRRI dhan102,7.91
Cumilla RS,Brahmanbaria,BRRI dhan102,7.77
Cumilla RS,Brahmanbaria,BRRI dhan102,6.97
Cumilla RS,Brahmanbaria,BRRI dhan102,7.91
Cumilla RS,Brahmanbaria,BRRI dhan102,7.81
Cumilla RS,Brahmanbaria,BRRI dhan102,7.93
Cumilla RS,Brahmanbaria,BRRI dhan102,7.79
Cumilla RS,Brahmanbaria,BRRI dhan102,6.94
Cumilla RS,Brahmanbaria,BRRI dhan102,6.73
Cumilla RS,Brahmanbaria,BRRI dhan102,6.99
Cumilla RS,Brahmanbaria,BRRI dhan102,6.97
Cumilla RS,Brahmanbaria,BRRI dhan102,6.78
Cumilla RS,Brahmanbaria,BRRI dhan102,6.82
Cumilla RS,Brahmanbaria,BRRI dhan102,6.96
Cumilla RS,Brahmanbaria,BRRI dhan102,6.96
Cumilla RS,Brahmanbaria,BRRI dhan102,7.81
Cumilla RS,Brahmanbaria,BRRI dhan102,7.93
Cumilla RS,Brahmanbaria,BRRI dhan102,7.79
Cumilla RS,Brahmanbaria,BRRI dhan102,6.94
Cumilla RS,Brahmanbaria,BRRI dhan102,7.81
Cumilla RS,Brahmanbaria,BRRI dhan104,6.76
Cumilla RS,Brahmanbaria,BRRI dhan104,6.83
Cumilla RS,Brahmanbaria,BRRI dhan104,6.91
Cumilla RS,Brahmanbaria,BRRI dhan104,6.77
Cumilla RS,Brahmanbaria,BRRI dhan104,7.98
Cumilla RS,Brahmanbaria,BRRI dhan104,6.91
Cumilla RS,Brahmanbaria,BRRI dhan104,7.11
Cumilla RS,Brahmanbaria,BRRI dhan104,7.03
Cumilla RS,Brahmanbaria,BRRI dhan104,6.79
Cumilla RS,Brahmanbaria,BRRI dhan104,6.94
Cumilla RS,Brahmanbaria,BRRI dhan105,6.73
Cumilla RS,Brahmanbaria,BRRI dhan105,7.96
Cumilla RS,Brahmanbaria,BRRI dhan105,7.91
Cumilla RS,Brahmanbaria,BRRI dhan105,7.77
Cumilla RS,Brahmanbaria,BRRI dhan105,6.97
Cumilla RS,Brahmanbaria,BRRI dhan105,6.77
Cumilla RS,Brahmanbaria,BRRI dhan105,7.98
Cumilla RS,Brahmanbaria,BRRI dhan105,6.91
Cumilla RS,Brahmanbaria,BRRI dhan105,7.11
Cumilla RS,Brahmanbaria,BRRI dhan105,7.03
Cumilla RS,Brahmanbaria,BRRI dhan107,7.96
Cumilla RS,Brahmanbaria,BRRI dhan107,7.91
Cumilla RS,Brahmanbaria,BRRI dhan107,7.77
Cumilla RS,Brahmanbaria,BRRI dhan107,6.97
Cumilla RS,Brahmanbaria,BRRI dhan107,6.77
Cumilla RS,Brahmanbaria,BRRI dhan107,7.98
Cumilla RS,Brahmanbaria,BRRI dhan108,7.97
Cumilla RS,Brahmanbaria,BRRI dhan108,8.13
Cumilla RS,Brahmanbaria,BRRI dhan108,7.88
Cumilla RS,Brahmanbaria,BRRI dhan108,8.08
Cumilla RS,Brahmanbaria,BRRI dhan108,7.73
Cumilla RS,Brahmanbaria,BRRI dhan108,7.91
Cumilla RS,Brahmanbaria,BRRI dhan100,6.53
Cumilla RS,Brahmanbaria,BRRI dhan100,6.71
Cumilla RS,Brahmanbaria,BRRI dhan100,6.61
Cumilla RS,Brahmanbaria,BRRI dhan100,6.53
Cumilla RS,Brahmanbaria,BRRI dhan100,6.79
Cumilla RS,Brahmanbaria,BRRI dhan101,6.63
Cumilla RS,Brahmanbaria,BRRI dhan101,6.57
